candidate_pool_size,embedding_model,lane,latency_count,latency_max_ms,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_path,latency_status,metrics_path,model,mrr@10,ndcg@10,no_qrels_query_count,query_count,recall@40,status
40,dangvantuan/vietnamese-embedding,runtime_top40,300,153.80249998997897,123.06022866629064,123.13469999935478,135.0792349956464,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\cross_encoder_ms_marco_minilm_l_6_v2\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\cross_encoder_ms_marco_minilm_l_6_v2\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,cross-encoder/ms-marco-MiniLM-L-6-v2,0.377484126984127,0.22176303821706678,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,154.7168000251986,122.55603599827737,122.24810000043362,136.31666001456324,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\cross_encoder_ms_marco_minilm_l_6_v2\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\cross_encoder_ms_marco_minilm_l_6_v2\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,cross-encoder/ms-marco-MiniLM-L-6-v2,0.4776917989417989,0.3149872752279791,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,692.4564000219107,479.57452299946453,476.1642499943264,524.2808150069322,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\baai_bge_m3\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\baai_bge_m3\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.5992460317460317,0.40979541583298995,0,300,0.5265239066489067,completed
40,BAAI/bge-m3-finetuned,runtime_top40,300,577.7605000184849,475.5419023319458,470.65445000771433,523.2812800299143,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\baai_bge_m3_finetuned\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\baai_bge_m3_finetuned\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.5933015873015873,0.40976262183860807,0,300,0.5355869547119547,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,595.9224000107497,479.11470400033676,474.62645001360215,524.3306600488722,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.6017910052910053,0.41476993697361825,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,570.3295999555849,474.9072233310047,469.0262000076473,519.5973650203086,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.5252526455026455,0.3405031711476738,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,548.9829999860376,474.40595433542813,470.85840001818724,517.9696900246199,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.43688095238095237,0.26530772510909006,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,557.104800012894,476.19723599927966,474.1269999940414,521.0716750269057,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_base\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.6029126984126983,0.41573912894900783,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,2209.199900040403,1585.9570293338038,1567.3933500074781,1722.1388200006913,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\baai_bge_m3\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\baai_bge_m3\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7364021164021164,0.5057694907366248,0,300,0.5265239066489067,completed
40,BAAI/bge-m3-finetuned,runtime_top40,300,1920.1813000254333,1565.4278236668324,1547.874949988909,1715.7179599773372,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\baai_bge_m3_finetuned\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\baai_bge_m3_finetuned\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7275648148148148,0.5041301240411323,0,300,0.5355869547119547,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,1965.0452999630943,1586.428288332342,1571.7922000039835,1736.666879997938,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7345026455026455,0.5091502591405336,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,1912.1336999814957,1571.8889026675606,1559.6327999955975,1715.4516250098823,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.6471362433862434,0.41480772526452003,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,1951.176700007636,1567.299981667699,1554.3708499753848,1708.9944649982501,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.526957671957672,0.3067201952042145,0,300,0.24019670607170607,completed
